1, 4, 4, 4, 7,1.32,195860
2, 4, 4, 4, 7,0.64,196412
3, 4, 4, 4, 7,0.63,196428
4, 4, 4, 4, 7,0.63,196724
5, 4, 4, 4, 7,0.63,196300
6, 4, 4, 4, 7,0.63,196388
7, 4, 4, 4, 7,0.63,196548
8, 4, 4, 4, 7,0.64,196532
9, 4, 4, 4, 7,0.63,196012
10, 4, 4, 4, 7,0.64,196556
11, 4, 4, 4, 7,0.63,196764
12, 4, 4, 4, 7,0.63,196232
13, 4, 4, 4, 7,0.63,196540
14, 4, 4, 4, 7,0.63,196280
15, 4, 4, 4, 7,0.63,196144
16, 4, 4, 4, 7,0.64,196548
17, 4, 4, 4, 7,0.63,196420
18, 4, 4, 4, 7,0.64,196224
19, 4, 4, 4, 7,0.63,196532
20, 4, 4, 4, 7,0.64,196020
21, 4, 4, 4, 7,0.64,196276
22, 4, 4, 4, 7,0.63,196136
23, 4, 4, 4, 7,0.64,196188
24, 4, 4, 4, 7,0.64,195916
25, 4, 4, 4, 7,0.64,196492
26, 4, 4, 4, 7,0.63,196300
27, 4, 4, 4, 7,0.64,195984
28, 4, 4, 4, 7,0.63,196236
29, 4, 4, 4, 7,0.63,196284
30, 4, 4, 4, 7,0.65,196432
31, 4, 4, 4, 7,0.62,196540
32, 4, 4, 4, 7,0.65,196376
33, 4, 4, 4, 7,0.63,196616
34, 4, 4, 4, 7,0.63,196412
35, 4, 4, 4, 7,0.64,196532
36, 4, 4, 4, 7,0.64,196556
37, 4, 4, 4, 7,0.63,196176
38, 4, 4, 4, 7,0.64,196140
39, 4, 4, 4, 7,0.63,196556
40, 4, 4, 4, 7,0.64,196172
41, 4, 4, 4, 7,0.63,196360
42, 4, 4, 4, 7,0.64,196892
43, 4, 4, 4, 7,0.63,196024
44, 4, 4, 4, 7,0.63,196292
45, 4, 4, 4, 7,0.64,196120
46, 4, 4, 4, 7,0.64,196076
47, 4, 4, 4, 7,0.63,196552
48, 4, 4, 4, 7,0.64,196804
49, 4, 4, 4, 7,0.65,196536
50, 4, 4, 4, 7,0.64,196376
51, 4, 4, 4, 7,0.62,196404
52, 4, 4, 4, 7,0.64,196688
53, 4, 4, 4, 7,0.64,196812
54, 4, 4, 4, 7,0.64,196540
55, 4, 4, 4, 7,0.65,196160
56, 4, 4, 4, 7,0.63,196288
57, 4, 4, 4, 7,0.65,196480
58, 4, 4, 4, 7,0.63,196620
59, 4, 4, 4, 7,0.64,196280
60, 4, 4, 4, 7,0.63,196708
61, 4, 4, 4, 7,0.66,196292
62, 4, 4, 4, 7,0.64,196548
63, 4, 4, 4, 7,0.65,196664
64, 4, 4, 4, 7,0.63,196460
65, 4, 4, 4, 7,0.65,196672
66, 4, 4, 4, 7,0.63,196772
67, 4, 4, 4, 7,0.63,196204
68, 4, 4, 4, 7,0.65,196400
69, 4, 4, 4, 7,0.65,196424
70, 4, 4, 4, 7,0.63,196144
71, 4, 4, 4, 7,0.63,196552
72, 4, 4, 4, 7,0.63,196152
73, 4, 4, 4, 7,0.64,196112
74, 4, 4, 4, 7,0.64,195792
