1, 5, 5, 5, 17,0.88,198244
2, 5, 5, 5, 17,0.87,198600
3, 5, 5, 5, 17,0.86,198344
4, 5, 5, 5, 17,0.87,198080
5, 5, 5, 5, 17,0.88,198116
6, 5, 5, 5, 17,0.89,198120
7, 5, 5, 5, 17,0.89,198468
8, 5, 5, 5, 17,0.89,197964
9, 5, 5, 5, 17,0.92,197936
10, 5, 5, 5, 17,0.92,198212
11, 5, 5, 5, 17,0.9,198212
12, 5, 5, 5, 17,0.93,197984
13, 5, 5, 5, 17,0.92,198092
14, 5, 5, 5, 17,0.88,198204
15, 5, 5, 5, 17,0.91,198464
16, 5, 5, 5, 17,0.94,198148
17, 5, 5, 5, 17,0.9,198224
18, 5, 5, 5, 17,0.91,198020
19, 5, 5, 5, 17,0.89,198592
20, 5, 5, 5, 17,0.91,198092
21, 5, 5, 5, 17,0.89,198076
22, 5, 5, 5, 17,0.89,198620
23, 5, 5, 5, 17,0.88,198004
24, 5, 5, 5, 17,0.88,197972
25, 5, 5, 5, 17,0.92,198332
26, 5, 5, 5, 17,0.88,198220
27, 5, 5, 5, 17,0.91,198096
28, 5, 5, 5, 17,0.94,198240
29, 5, 5, 5, 17,0.89,198084
30, 5, 5, 5, 17,0.84,198076
31, 5, 5, 5, 17,0.86,198084
32, 5, 5, 5, 17,0.87,198208
33, 5, 5, 5, 17,0.87,198284
34, 5, 5, 5, 17,0.89,198340
35, 5, 5, 5, 17,0.87,198348
36, 5, 5, 5, 17,0.89,198196
37, 5, 5, 5, 17,0.87,198372
38, 5, 5, 5, 17,0.85,197824
39, 5, 5, 5, 17,0.88,198220
40, 5, 5, 5, 17,0.89,198196
41, 5, 5, 5, 17,0.88,198308
42, 5, 5, 5, 17,0.86,197948
43, 5, 5, 5, 17,0.9,198344
44, 5, 5, 5, 17,0.87,198160
45, 5, 5, 5, 17,0.9,198140
46, 5, 5, 5, 17,0.89,198348
47, 5, 5, 5, 17,0.87,197848
48, 5, 5, 5, 17,0.89,198124
49, 5, 5, 5, 17,0.88,198604
50, 5, 5, 5, 17,0.87,198336
51, 5, 5, 5, 17,0.89,198216
52, 5, 5, 5, 17,0.89,198068
53, 5, 5, 5, 17,0.86,198476
54, 5, 5, 5, 17,0.85,198080
55, 5, 5, 5, 17,0.87,198212
56, 5, 5, 5, 17,0.86,198100
57, 5, 5, 5, 17,0.84,198472
58, 5, 5, 5, 17,0.87,198000
59, 5, 5, 5, 17,0.87,198348
60, 5, 5, 5, 17,0.88,197952
61, 5, 5, 5, 17,0.86,198200
62, 5, 5, 5, 17,0.86,198616
63, 5, 5, 5, 17,0.9,197948
64, 5, 5, 5, 17,0.86,198220
65, 5, 5, 5, 17,0.91,198324
66, 5, 5, 5, 17,0.88,197616
67, 5, 5, 5, 17,0.83,198344
68, 5, 5, 5, 17,0.86,197960
69, 5, 5, 5, 17,0.89,198248
70, 5, 5, 5, 17,0.9,198484
71, 5, 5, 5, 17,0.93,198344
72, 5, 5, 5, 17,0.86,197704
73, 5, 5, 5, 17,0.88,198464
74, 5, 5, 5, 17,0.82,198120
75, 5, 5, 5, 17,0.85,197960
76, 5, 5, 5, 17,0.87,198340
77, 5, 5, 5, 17,0.89,198080
78, 5, 5, 5, 17,0.86,198344
79, 5, 5, 5, 17,0.96,198328
80, 5, 5, 5, 17,0.97,198336
81, 5, 5, 5, 17,1.0,198464
82, 5, 5, 5, 17,0.96,198272
83, 5, 5, 5, 17,0.99,198456
84, 5, 5, 5, 17,0.99,198204
85, 5, 5, 5, 17,0.97,198340
86, 5, 5, 5, 17,0.97,198336
87, 5, 5, 5, 17,0.96,198240
88, 5, 5, 5, 17,0.98,197964
89, 5, 5, 5, 17,0.99,197824
90, 5, 5, 5, 17,0.96,198080
91, 5, 5, 5, 17,0.95,198204
92, 5, 5, 5, 17,0.98,198604
93, 5, 5, 5, 17,0.97,198096
94, 5, 5, 5, 17,0.97,198720
95, 5, 5, 5, 17,0.92,198224
96, 5, 5, 5, 17,0.95,198852
97, 5, 5, 5, 17,0.96,197976
98, 5, 5, 5, 17,0.98,198596
99, 5, 5, 5, 17,0.98,198124
100, 5, 5, 5, 17,0.95,198036
101, 5, 5, 5, 17,0.97,198852
102, 5, 5, 5, 17,0.95,198076
103, 5, 5, 5, 17,0.96,198208
104, 5, 5, 5, 17,0.97,198052
105, 5, 5, 5, 17,0.97,198340
106, 5, 5, 5, 17,0.95,198216
107, 5, 5, 5, 17,0.97,198064
108, 5, 5, 5, 17,0.97,197960
109, 5, 5, 5, 17,0.97,197956
110, 5, 5, 5, 17,0.97,198088
111, 5, 5, 5, 17,0.99,198204
112, 5, 5, 5, 17,0.96,198664
113, 5, 5, 5, 17,0.95,198336
114, 5, 5, 5, 17,0.95,198080
115, 5, 5, 5, 17,0.96,198352
116, 5, 5, 5, 17,0.95,198072
117, 5, 5, 5, 17,0.96,198216
118, 5, 5, 5, 17,0.95,198084
119, 5, 5, 5, 17,0.96,198472
120, 5, 5, 5, 17,0.97,198736
121, 5, 5, 5, 17,0.96,197960
122, 5, 5, 5, 17,0.96,198312
123, 5, 5, 5, 17,0.97,198320
124, 5, 5, 5, 17,0.95,198572
125, 5, 5, 5, 17,0.96,198084
126, 5, 5, 5, 17,0.95,198156
127, 5, 5, 5, 17,0.96,198540
128, 5, 5, 5, 17,0.94,198596
129, 5, 5, 5, 17,0.97,198480
130, 5, 5, 5, 17,0.95,198264
131, 5, 5, 5, 17,0.96,198216
132, 5, 5, 5, 17,0.99,198212
133, 5, 5, 5, 17,0.96,198092
134, 5, 5, 5, 17,0.97,198336
135, 5, 5, 5, 17,0.95,198840
136, 5, 5, 5, 17,0.95,198344
137, 5, 5, 5, 17,0.96,198212
138, 5, 5, 5, 17,0.95,197904
139, 5, 5, 5, 17,0.97,198084
140, 5, 5, 5, 17,0.95,198072
141, 5, 5, 5, 17,0.94,198200
142, 5, 5, 5, 17,0.96,198080
143, 5, 5, 5, 17,0.96,198132
144, 5, 5, 5, 17,0.97,198348
145, 5, 5, 5, 17,0.98,198396
146, 5, 5, 5, 17,0.97,198088
147, 5, 5, 5, 17,0.96,198080
148, 5, 5, 5, 17,0.95,198208
149, 5, 5, 5, 17,0.96,198248
150, 5, 5, 5, 17,0.96,198340
151, 5, 5, 5, 17,0.95,198092
152, 5, 5, 5, 17,0.96,198192
153, 5, 5, 5, 17,0.95,198464
154, 5, 5, 5, 17,0.94,198340
155, 5, 5, 5, 17,0.91,198128
156, 5, 5, 5, 17,0.91,198224
157, 5, 5, 5, 17,0.92,197956
158, 5, 5, 5, 17,0.91,198656
159, 5, 5, 5, 17,0.93,198212
160, 5, 5, 5, 17,0.98,197988
161, 5, 5, 5, 17,0.91,198408
162, 5, 5, 5, 17,0.98,198196
163, 5, 5, 5, 17,0.97,197632
164, 5, 5, 5, 17,0.96,198336
165, 5, 5, 5, 17,0.91,197828
166, 5, 5, 5, 17,0.97,198468
167, 5, 5, 5, 17,0.96,198440
168, 5, 5, 5, 17,0.95,198604
169, 5, 5, 5, 17,0.96,198092
170, 5, 5, 5, 17,0.9,198280
171, 5, 5, 5, 17,0.95,198340
172, 5, 5, 5, 17,0.96,198328
173, 5, 5, 5, 17,0.94,197996
174, 5, 5, 5, 17,0.93,198220
175, 5, 5, 5, 17,0.92,198324
176, 5, 5, 5, 17,0.91,198476
177, 5, 5, 5, 17,0.92,198336
178, 5, 5, 5, 17,0.9,198592
179, 5, 5, 5, 17,0.86,198220
180, 5, 5, 5, 17,0.87,197960
181, 5, 5, 5, 17,0.87,198440
182, 5, 5, 5, 17,0.81,198344
183, 5, 5, 5, 17,0.89,198600
184, 5, 5, 5, 17,0.86,198340
185, 5, 5, 5, 17,0.89,198728
186, 5, 5, 5, 17,0.9,198512
187, 5, 5, 5, 17,0.94,198164
188, 5, 5, 5, 17,0.92,198080
189, 5, 5, 5, 17,0.92,198240
190, 5, 5, 5, 17,0.96,198732
191, 5, 5, 5, 17,0.96,197960
192, 5, 5, 5, 17,0.97,197952
193, 5, 5, 5, 17,0.95,198340
194, 5, 5, 5, 17,0.97,198008
195, 5, 5, 5, 17,0.97,198216
196, 5, 5, 5, 17,0.97,198224
197, 5, 5, 5, 17,0.97,198248
198, 5, 5, 5, 17,0.96,198332
199, 5, 5, 5, 17,0.96,198168
200, 5, 5, 5, 17,0.96,197960
201, 5, 5, 5, 17,0.96,198216
202, 5, 5, 5, 17,0.96,198336
203, 5, 5, 5, 17,0.96,197920
204, 5, 5, 5, 17,0.93,198220
205, 5, 5, 5, 17,0.96,197748
206, 5, 5, 5, 17,0.95,197828
207, 5, 5, 5, 17,0.95,198376
208, 5, 5, 5, 17,0.96,198216
209, 5, 5, 5, 17,0.96,198088
210, 5, 5, 5, 17,0.91,198080
211, 5, 5, 5, 17,0.98,198196
212, 5, 5, 5, 17,0.96,198072
213, 5, 5, 5, 17,0.95,198680
214, 5, 5, 5, 17,0.96,198080
215, 5, 5, 5, 17,0.94,198516
216, 5, 5, 5, 17,0.95,198392
217, 5, 5, 5, 17,0.97,198336
218, 5, 5, 5, 17,0.95,198080
219, 5, 5, 5, 17,0.95,198472
220, 5, 5, 5, 17,1.01,198124
221, 5, 5, 5, 17,0.98,197940
222, 5, 5, 5, 17,0.99,198340
223, 5, 5, 5, 17,0.95,197956
224, 5, 5, 5, 17,0.96,198212
